Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
236697.0,AA Batteries (4-pack),1.0,3.8399999141693115,2025-08-19 23:13:00,"246 Willow St, San Francisco, CA 94016"
236698.0,Wired Headphones,1.0,11.989999771118164,2007-08-19 13:40:00,"526 Chestnut St, Dallas, TX 75001"
236699.0,AA Batteries (4-pack),2.0,3.8399999141693115,2020-08-19 21:07:00,"763 Hill St, Atlanta, GA 30301"
236700.0,Wired Headphones,1.0,11.989999771118164,2009-08-19 08:55:00,"534 North St, Los Angeles, CA 90001"
236701.0,Apple Airpods Headphones,1.0,150.0,2006-08-19 10:36:00,"518 Main St, San Francisco, CA 94016"
236702.0,ThinkPad Laptop,1.0,999.989990234375,2023-08-19 11:10:00,"615 11th St, Dallas, TX 75001"
236703.0,Bose SoundSport Headphones,1.0,99.98999786376953,2008-08-19 06:09:00,"861 Adams St, Atlanta, GA 30301"
236704.0,Flatscreen TV,1.0,300.0,2011-08-19 08:52:00,"415 Ridge St, San Francisco, CA 94016"
236705.0,AA Batteries (4-pack),3.0,3.8399999141693115,2011-08-19 22:21:00,"27 North St, Austin, TX 73301"
236706.0,Google Phone,1.0,600.0,2014-08-19 14:19:00,"621 North St, San Francisco, CA 94016"
236707.0,AA Batteries (4-pack),2.0,3.8399999141693115,2014-08-19 14:06:00,"306 West St, Los Angeles, CA 90001"
236708.0,Apple Airpods Headphones,1.0,150.0,2027-08-19 14:00:00,"353 Madison St, San Francisco, CA 94016"
236709.0,iPhone,1.0,700.0,2004-08-19 09:00:00,"869 Jackson St, San Francisco, CA 94016"
236710.0,Macbook Pro Laptop,1.0,1700.0,2004-08-19 02:46:00,"654 Chestnut St, Austin, TX 73301"
236711.0,Macbook Pro Laptop,1.0,1700.0,2028-08-19 17:28:00,"627 Lincoln St, Dallas, TX 75001"
236712.0,AA Batteries (4-pack),2.0,3.8399999141693115,2030-08-19 07:14:00,"548 Jefferson St, Boston, MA 02215"
236713.0,27in FHD Monitor,1.0,149.99000549316406,2005-08-19 20:00:00,"852 8th St, San Francisco, CA 94016"
236714.0,27in 4K Gaming Monitor,1.0,389.989990234375,2030-08-19 09:07:00,"194 Dogwood St, Atlanta, GA 30301"
236715.0,27in 4K Gaming Monitor,1.0,389.989990234375,2023-08-19 11:20:00,"628 Jefferson St, Portland, OR 97035"
236716.0,AA Batteries (4-pack),2.0,3.8399999141693115,2017-08-19 20:12:00,"84 Cedar St, San Francisco, CA 94016"
236716.0,USB-C Charging Cable,1.0,11.949999809265137,2017-08-19 20:12:00,"84 Cedar St, San Francisco, CA 94016"
236717.0,Google Phone,1.0,600.0,2011-08-19 12:26:00,"394 12th St, Atlanta, GA 30301"
236718.0,Apple Airpods Headphones,1.0,150.0,2010-08-19 13:48:00,"499 7th St, San Francisco, CA 94016"
236719.0,AAA Batteries (4-pack),1.0,2.990000009536743,2005-08-19 12:09:00,"948 2nd St, Atlanta, GA 30301"
236720.0,Apple Airpods Headphones,1.0,150.0,2024-08-19 16:49:00,"881 10th St, Dallas, TX 75001"
236721.0,Apple Airpods Headphones,1.0,150.0,2002-08-19 12:24:00,"198 Highland St, Seattle, WA 98101"
236722.0,AAA Batteries (4-pack),2.0,2.990000009536743,2007-08-19 12:42:00,"241 6th St, San Francisco, CA 94016"
236723.0,Apple Airpods Headphones,1.0,150.0,2001-08-19 18:56:00,"654 Pine St, New York City, NY 10001"
236724.0,Apple Airpods Headphones,1.0,150.0,2021-08-19 01:08:00,"238 Hickory St, San Francisco, CA 94016"
236725.0,AAA Batteries (4-pack),3.0,2.990000009536743,2024-08-19 20:15:00,"590 Lakeview St, San Francisco, CA 94016"
236726.0,AA Batteries (4-pack),1.0,3.8399999141693115,2029-08-19 09:25:00,"434 Church St, Boston, MA 02215"
236727.0,USB-C Charging Cable,1.0,11.949999809265137,2019-08-19 08:10:00,"557 North St, New York City, NY 10001"
236728.0,ThinkPad Laptop,1.0,999.989990234375,2010-08-19 11:21:00,"526 North St, Portland, ME 04101"
236729.0,iPhone,1.0,700.0,2009-08-19 09:28:00,"635 Lake St, San Francisco, CA 94016"
236729.0,Apple Airpods Headphones,1.0,150.0,2009-08-19 09:28:00,"635 Lake St, San Francisco, CA 94016"
236730.0,Google Phone,1.0,600.0,2002-08-19 10:17:00,"445 Lincoln St, New York City, NY 10001"
236730.0,Wired Headphones,1.0,11.989999771118164,2002-08-19 10:17:00,"445 Lincoln St, New York City, NY 10001"
236731.0,AAA Batteries (4-pack),1.0,2.990000009536743,2029-08-19 12:40:00,"62 Center St, San Francisco, CA 94016"
236732.0,Flatscreen TV,1.0,300.0,2009-08-19 13:35:00,"328 North St, Dallas, TX 75001"
236733.0,Apple Airpods Headphones,1.0,150.0,2008-08-19 10:21:00,"467 Hill St, Dallas, TX 75001"
236734.0,AA Batteries (4-pack),2.0,3.8399999141693115,2014-08-19 16:52:00,"405 Chestnut St, Dallas, TX 75001"
236735.0,Apple Airpods Headphones,1.0,150.0,2018-08-19 22:08:00,"599 North St, Boston, MA 02215"
236736.0,Wired Headphones,1.0,11.989999771118164,2003-08-19 17:36:00,"754 Chestnut St, Los Angeles, CA 90001"
236737.0,AA Batteries (4-pack),1.0,3.8399999141693115,2024-08-19 08:51:00,"908 Park St, San Francisco, CA 94016"
236738.0,Flatscreen TV,1.0,300.0,2030-08-19 15:07:00,"672 7th St, New York City, NY 10001"
236739.0,USB-C Charging Cable,1.0,11.949999809265137,2031-08-19 12:46:00,"949 Church St, Boston, MA 02215"
236740.0,USB-C Charging Cable,1.0,11.949999809265137,2012-08-19 07:30:00,"950 13th St, San Francisco, CA 94016"
236741.0,USB-C Charging Cable,1.0,11.949999809265137,2008-08-19 12:39:00,"26 Washington St, Boston, MA 02215"
236742.0,Macbook Pro Laptop,1.0,1700.0,2011-08-19 01:47:00,"701 1st St, San Francisco, CA 94016"
236743.0,Lightning Charging Cable,1.0,14.949999809265137,2027-08-19 12:55:00,"826 Forest St, Los Angeles, CA 90001"
236744.0,AAA Batteries (4-pack),1.0,2.990000009536743,2009-08-19 20:21:00,"11 Wilson St, Atlanta, GA 30301"
236745.0,AAA Batteries (4-pack),1.0,2.990000009536743,2017-08-19 21:01:00,"850 Ridge St, San Francisco, CA 94016"
236746.0,AAA Batteries (4-pack),2.0,2.990000009536743,2013-08-19 09:52:00,"585 Spruce St, Los Angeles, CA 90001"
236747.0,AAA Batteries (4-pack),1.0,2.990000009536743,2002-08-19 15:19:00,"255 Cherry St, New York City, NY 10001"
236748.0,Bose SoundSport Headphones,1.0,99.98999786376953,2019-08-19 16:40:00,"977 13th St, New York City, NY 10001"
236749.0,AAA Batteries (4-pack),1.0,2.990000009536743,2030-08-19 20:13:00,"498 Johnson St, Austin, TX 73301"
236750.0,Flatscreen TV,1.0,300.0,2025-08-19 08:37:00,"806 Ridge St, Boston, MA 02215"
236751.0,27in 4K Gaming Monitor,1.0,389.989990234375,2003-08-19 09:18:00,"534 Washington St, Portland, ME 04101"
236752.0,27in 4K Gaming Monitor,1.0,389.989990234375,2027-08-19 21:41:00,"765 Lakeview St, Austin, TX 73301"
236753.0,Lightning Charging Cable,1.0,14.949999809265137,2018-08-19 19:28:00,"501 Lakeview St, New York City, NY 10001"
236754.0,Lightning Charging Cable,1.0,14.949999809265137,2013-08-19 10:29:00,"872 Ridge St, Seattle, WA 98101"
236755.0,Wired Headphones,1.0,11.989999771118164,2019-08-19 13:59:00,"902 2nd St, Dallas, TX 75001"
236756.0,AA Batteries (4-pack),1.0,3.8399999141693115,2031-08-19 18:36:00,"444 West St, Boston, MA 02215"
236757.0,USB-C Charging Cable,1.0,11.949999809265137,2007-08-19 19:28:00,"969 Spruce St, Seattle, WA 98101"
236758.0,Flatscreen TV,1.0,300.0,2018-08-19 13:55:00,"155 Hickory St, Los Angeles, CA 90001"
236759.0,Bose SoundSport Headphones,1.0,99.98999786376953,2027-08-19 12:09:00,"848 5th St, New York City, NY 10001"
236760.0,AA Batteries (4-pack),1.0,3.8399999141693115,2029-08-19 17:02:00,"35 Spruce St, Boston, MA 02215"
236761.0,27in FHD Monitor,1.0,149.99000549316406,2019-08-19 21:43:00,"148 Chestnut St, San Francisco, CA 94016"
236762.0,AAA Batteries (4-pack),1.0,2.990000009536743,2016-08-19 14:25:00,"632 Cherry St, San Francisco, CA 94016"
236763.0,Apple Airpods Headphones,1.0,150.0,2006-08-19 10:23:00,"288 Lake St, Seattle, WA 98101"
236764.0,Bose SoundSport Headphones,1.0,99.98999786376953,2022-08-19 15:48:00,"663 Elm St, Boston, MA 02215"
236765.0,Wired Headphones,1.0,11.989999771118164,2024-08-19 10:48:00,"731 10th St, San Francisco, CA 94016"
236766.0,Wired Headphones,1.0,11.989999771118164,2019-08-19 17:13:00,"287 Highland St, Seattle, WA 98101"
236767.0,iPhone,1.0,700.0,2009-08-19 13:51:00,"41 Adams St, Dallas, TX 75001"
236768.0,AA Batteries (4-pack),2.0,3.8399999141693115,2027-08-19 10:21:00,"352 1st St, Portland, OR 97035"
236769.0,AA Batteries (4-pack),1.0,3.8399999141693115,2025-08-19 13:18:00,"270 Cherry St, Dallas, TX 75001"
236770.0,Wired Headphones,1.0,11.989999771118164,2013-08-19 08:46:00,"796 Park St, San Francisco, CA 94016"
236771.0,Google Phone,1.0,600.0,2007-08-19 18:04:00,"942 Elm St, Los Angeles, CA 90001"
236772.0,Apple Airpods Headphones,1.0,150.0,2018-08-19 05:31:00,"61 Park St, Portland, OR 97035"
236773.0,Apple Airpods Headphones,1.0,150.0,2020-08-19 20:16:00,"742 Forest St, Austin, TX 73301"
236774.0,AAA Batteries (4-pack),2.0,2.990000009536743,2013-08-19 15:57:00,"634 Pine St, Austin, TX 73301"
236775.0,AAA Batteries (4-pack),2.0,2.990000009536743,2006-08-19 08:25:00,"3 Dogwood St, New York City, NY 10001"
236776.0,Bose SoundSport Headphones,1.0,99.98999786376953,2025-08-19 02:53:00,"729 Washington St, New York City, NY 10001"
236777.0,Lightning Charging Cable,1.0,14.949999809265137,2029-08-19 13:25:00,"61 Park St, New York City, NY 10001"
236778.0,Wired Headphones,1.0,11.989999771118164,2029-08-19 22:52:00,"625 Forest St, Dallas, TX 75001"
236779.0,27in FHD Monitor,1.0,149.99000549316406,2029-08-19 09:31:00,"546 9th St, San Francisco, CA 94016"
236780.0,Lightning Charging Cable,1.0,14.949999809265137,2018-08-19 18:50:00,"890 2nd St, Seattle, WA 98101"
236781.0,27in 4K Gaming Monitor,1.0,389.989990234375,2019-08-19 06:52:00,"707 Wilson St, Atlanta, GA 30301"
236782.0,USB-C Charging Cable,1.0,11.949999809265137,2015-08-19 16:45:00,"366 Washington St, Boston, MA 02215"
236783.0,AA Batteries (4-pack),2.0,3.8399999141693115,2004-08-19 10:06:00,"350 Dogwood St, Boston, MA 02215"
236784.0,AAA Batteries (4-pack),1.0,2.990000009536743,2029-08-19 13:17:00,"501 Maple St, Boston, MA 02215"
236785.0,Apple Airpods Headphones,1.0,150.0,2022-08-19 19:17:00,"645 North St, Dallas, TX 75001"
236786.0,Lightning Charging Cable,1.0,14.949999809265137,2006-08-19 08:41:00,"307 10th St, San Francisco, CA 94016"
236787.0,AAA Batteries (4-pack),1.0,2.990000009536743,2027-08-19 14:06:00,"195 Wilson St, Boston, MA 02215"
236788.0,iPhone,1.0,700.0,2021-08-19 12:09:00,"598 13th St, Los Angeles, CA 90001"
236789.0,Lightning Charging Cable,1.0,14.949999809265137,2021-08-19 12:07:00,"377 South St, San Francisco, CA 94016"
236790.0,20in Monitor,2.0,109.98999786376953,2021-08-19 21:28:00,"212 Hill St, San Francisco, CA 94016"
236791.0,27in FHD Monitor,1.0,149.99000549316406,2006-08-19 17:53:00,"26 Jefferson St, Atlanta, GA 30301"
236792.0,Wired Headphones,1.0,11.989999771118164,2022-08-19 14:38:00,"326 Johnson St, New York City, NY 10001"
236793.0,USB-C Charging Cable,1.0,11.949999809265137,2012-08-19 12:01:00,"961 South St, Los Angeles, CA 90001"
236794.0,Wired Headphones,1.0,11.989999771118164,2005-08-19 17:14:00,"588 Pine St, Dallas, TX 75001"
236795.0,AA Batteries (4-pack),4.0,3.8399999141693115,2013-08-19 18:02:00,"235 South St, Austin, TX 73301"
236796.0,Wired Headphones,1.0,11.989999771118164,2015-08-19 16:14:00,"623 South St, Atlanta, GA 30301"
236797.0,Google Phone,1.0,600.0,2016-08-19 18:45:00,"835 12th St, Los Angeles, CA 90001"
236798.0,Lightning Charging Cable,2.0,14.949999809265137,2019-08-19 08:59:00,"614 7th St, Los Angeles, CA 90001"
236799.0,Google Phone,1.0,600.0,2001-08-19 12:38:00,"309 2nd St, San Francisco, CA 94016"
236799.0,Wired Headphones,1.0,11.989999771118164,2001-08-19 12:38:00,"309 2nd St, San Francisco, CA 94016"
236800.0,Lightning Charging Cable,1.0,14.949999809265137,2021-08-19 15:02:00,"389 Highland St, Boston, MA 02215"
236801.0,USB-C Charging Cable,1.0,11.949999809265137,2024-08-19 00:22:00,"43 Jackson St, Dallas, TX 75001"
236802.0,27in 4K Gaming Monitor,1.0,389.989990234375,2001-08-19 18:43:00,"668 9th St, Los Angeles, CA 90001"
236803.0,AA Batteries (4-pack),4.0,3.8399999141693115,2025-08-19 12:36:00,"124 Forest St, San Francisco, CA 94016"
236804.0,ThinkPad Laptop,1.0,999.989990234375,2006-08-19 23:10:00,"933 Center St, Los Angeles, CA 90001"
236805.0,USB-C Charging Cable,1.0,11.949999809265137,2023-08-19 16:27:00,"445 10th St, New York City, NY 10001"
236806.0,USB-C Charging Cable,1.0,11.949999809265137,2006-08-19 02:22:00,"828 Madison St, Boston, MA 02215"
236807.0,USB-C Charging Cable,1.0,11.949999809265137,2027-08-19 20:49:00,"962 Highland St, Seattle, WA 98101"
236808.0,AA Batteries (4-pack),1.0,3.8399999141693115,2024-08-19 08:04:00,"782 12th St, New York City, NY 10001"
236809.0,Google Phone,1.0,600.0,2001-08-19 20:53:00,"444 South St, Seattle, WA 98101"
236810.0,Lightning Charging Cable,1.0,14.949999809265137,2023-08-19 07:47:00,"318 10th St, San Francisco, CA 94016"
236811.0,Wired Headphones,1.0,11.989999771118164,2004-08-19 16:44:00,"352 Cherry St, San Francisco, CA 94016"
236812.0,Wired Headphones,1.0,11.989999771118164,2025-08-19 19:48:00,"970 2nd St, Los Angeles, CA 90001"
236813.0,Lightning Charging Cable,1.0,14.949999809265137,2004-08-19 15:29:00,"170 West St, Los Angeles, CA 90001"
236814.0,AAA Batteries (4-pack),2.0,2.990000009536743,2014-08-19 19:24:00,"510 South St, San Francisco, CA 94016"
236815.0,27in FHD Monitor,1.0,149.99000549316406,2028-08-19 17:55:00,"378 Adams St, Portland, ME 04101"
236816.0,USB-C Charging Cable,1.0,11.949999809265137,2013-08-19 20:45:00,"179 Jackson St, New York City, NY 10001"
236817.0,Wired Headphones,1.0,11.989999771118164,2004-08-19 17:09:00,"21 Lake St, Boston, MA 02215"
236818.0,Lightning Charging Cable,1.0,14.949999809265137,2024-08-19 09:20:00,"462 Madison St, Dallas, TX 75001"
236819.0,Apple Airpods Headphones,1.0,150.0,2015-08-19 15:37:00,"672 1st St, San Francisco, CA 94016"
236820.0,Lightning Charging Cable,1.0,14.949999809265137,2004-08-19 23:25:00,"531 10th St, San Francisco, CA 94016"
236821.0,AA Batteries (4-pack),2.0,3.8399999141693115,2007-08-19 11:48:00,"590 11th St, Seattle, WA 98101"
236822.0,27in 4K Gaming Monitor,1.0,389.989990234375,2025-08-19 10:07:00,"184 Johnson St, San Francisco, CA 94016"
236823.0,AAA Batteries (4-pack),1.0,2.990000009536743,2022-08-19 06:22:00,"861 Hickory St, Los Angeles, CA 90001"
236824.0,Wired Headphones,1.0,11.989999771118164,2024-08-19 06:24:00,"323 11th St, New York City, NY 10001"
236825.0,USB-C Charging Cable,1.0,11.949999809265137,2001-08-19 12:51:00,"988 West St, Los Angeles, CA 90001"
236826.0,20in Monitor,1.0,109.98999786376953,2006-08-19 12:19:00,"636 9th St, Seattle, WA 98101"
236827.0,Lightning Charging Cable,1.0,14.949999809265137,2030-08-19 21:25:00,"9 Center St, Atlanta, GA 30301"
236828.0,Apple Airpods Headphones,1.0,150.0,2011-08-19 23:19:00,"515 13th St, San Francisco, CA 94016"
236829.0,Vareebadd Phone,1.0,400.0,2016-08-19 08:51:00,"27 2nd St, Los Angeles, CA 90001"
236829.0,USB-C Charging Cable,1.0,11.949999809265137,2016-08-19 08:51:00,"27 2nd St, Los Angeles, CA 90001"
236830.0,Apple Airpods Headphones,1.0,150.0,2010-08-19 23:40:00,"581 6th St, Dallas, TX 75001"
236831.0,Wired Headphones,1.0,11.989999771118164,2024-08-19 02:47:00,"115 Lake St, Atlanta, GA 30301"
236832.0,Apple Airpods Headphones,1.0,150.0,2009-08-19 21:14:00,"479 Adams St, Seattle, WA 98101"
236833.0,Wired Headphones,1.0,11.989999771118164,2006-08-19 09:39:00,"848 7th St, New York City, NY 10001"
236834.0,Bose SoundSport Headphones,1.0,99.98999786376953,2010-08-19 00:11:00,"4 Willow St, Los Angeles, CA 90001"
236835.0,Flatscreen TV,1.0,300.0,2029-08-19 10:55:00,"276 Chestnut St, San Francisco, CA 94016"
236836.0,Lightning Charging Cable,1.0,14.949999809265137,2021-08-19 20:51:00,"304 Maple St, San Francisco, CA 94016"
236837.0,Wired Headphones,1.0,11.989999771118164,2016-08-19 00:31:00,"693 Forest St, San Francisco, CA 94016"
236838.0,AAA Batteries (4-pack),1.0,2.990000009536743,2028-08-19 20:16:00,"899 South St, Los Angeles, CA 90001"
236839.0,AA Batteries (4-pack),1.0,3.8399999141693115,2006-08-19 09:35:00,"18 Sunset St, Los Angeles, CA 90001"
236840.0,Apple Airpods Headphones,1.0,150.0,2028-08-19 10:21:00,"580 Wilson St, Dallas, TX 75001"
236841.0,20in Monitor,1.0,109.98999786376953,2030-08-19 13:29:00,"307 Jefferson St, Los Angeles, CA 90001"
236842.0,USB-C Charging Cable,1.0,11.949999809265137,2006-08-19 19:10:00,"659 Madison St, Portland, OR 97035"
236843.0,AAA Batteries (4-pack),1.0,2.990000009536743,2025-08-19 12:33:00,"821 Lakeview St, New York City, NY 10001"
236844.0,27in FHD Monitor,1.0,149.99000549316406,2010-08-19 17:48:00,"297 6th St, Los Angeles, CA 90001"
236845.0,27in 4K Gaming Monitor,1.0,389.989990234375,2018-08-19 18:14:00,"327 Jackson St, Seattle, WA 98101"
236846.0,AA Batteries (4-pack),1.0,3.8399999141693115,2005-08-19 10:13:00,"440 6th St, Los Angeles, CA 90001"
236847.0,AA Batteries (4-pack),3.0,3.8399999141693115,2029-08-19 09:32:00,"490 Maple St, Portland, OR 97035"
236848.0,Wired Headphones,1.0,11.989999771118164,2027-08-19 18:13:00,"56 5th St, New York City, NY 10001"
236849.0,Apple Airpods Headphones,1.0,150.0,2004-08-19 18:13:00,"775 4th St, San Francisco, CA 94016"
236850.0,Google Phone,1.0,600.0,2031-08-19 00:09:00,"543 Ridge St, New York City, NY 10001"
236851.0,27in 4K Gaming Monitor,1.0,389.989990234375,2029-08-19 00:08:00,"192 13th St, New York City, NY 10001"
236852.0,Wired Headphones,1.0,11.989999771118164,2020-08-19 10:06:00,"235 Cherry St, Portland, OR 97035"
236853.0,Flatscreen TV,1.0,300.0,2022-08-19 00:29:00,"68 11th St, Dallas, TX 75001"
236854.0,USB-C Charging Cable,1.0,11.949999809265137,2014-08-19 05:56:00,"753 Adams St, San Francisco, CA 94016"
236855.0,Bose SoundSport Headphones,1.0,99.98999786376953,2028-08-19 12:15:00,"360 River St, Seattle, WA 98101"
236856.0,AA Batteries (4-pack),3.0,3.8399999141693115,2009-08-19 13:11:00,"661 Center St, Seattle, WA 98101"
236857.0,Wired Headphones,1.0,11.989999771118164,2031-08-19 16:16:00,"363 6th St, Atlanta, GA 30301"
236858.0,Lightning Charging Cable,1.0,14.949999809265137,2001-08-19 20:34:00,"35 Jefferson St, San Francisco, CA 94016"
236859.0,34in Ultrawide Monitor,1.0,379.989990234375,2022-08-19 10:16:00,"833 Jefferson St, Boston, MA 02215"
236860.0,USB-C Charging Cable,1.0,11.949999809265137,2001-08-19 19:22:00,"311 Cherry St, San Francisco, CA 94016"
236861.0,Wired Headphones,2.0,11.989999771118164,2004-08-19 18:46:00,"990 Washington St, Atlanta, GA 30301"
236862.0,27in FHD Monitor,1.0,149.99000549316406,2026-08-19 13:51:00,"173 South St, San Francisco, CA 94016"
236863.0,Wired Headphones,1.0,11.989999771118164,2002-08-19 21:40:00,"674 Walnut St, New York City, NY 10001"
236864.0,Apple Airpods Headphones,1.0,150.0,2023-08-19 12:01:00,"166 Park St, Portland, OR 97035"
236865.0,USB-C Charging Cable,1.0,11.949999809265137,2009-08-19 08:42:00,"874 Main St, Austin, TX 73301"
236866.0,AA Batteries (4-pack),1.0,3.8399999141693115,2019-08-19 19:17:00,"583 Spruce St, Portland, ME 04101"
236867.0,USB-C Charging Cable,1.0,11.949999809265137,2008-08-19 15:20:00,"948 Highland St, Los Angeles, CA 90001"
236868.0,Wired Headphones,1.0,11.989999771118164,2029-08-19 23:19:00,"363 2nd St, Boston, MA 02215"
236869.0,Bose SoundSport Headphones,1.0,99.98999786376953,2030-08-19 19:58:00,"436 Main St, Portland, OR 97035"
236870.0,Google Phone,1.0,600.0,2009-08-19 20:04:00,"384 5th St, New York City, NY 10001"
236871.0,Wired Headphones,1.0,11.989999771118164,2026-08-19 17:10:00,"478 9th St, San Francisco, CA 94016"
236872.0,Wired Headphones,1.0,11.989999771118164,2002-08-19 22:59:00,"39 Johnson St, San Francisco, CA 94016"
236873.0,Lightning Charging Cable,1.0,14.949999809265137,2026-08-19 11:24:00,"610 Chestnut St, San Francisco, CA 94016"
236874.0,34in Ultrawide Monitor,1.0,379.989990234375,2010-08-19 01:57:00,"800 4th St, Los Angeles, CA 90001"
236875.0,USB-C Charging Cable,1.0,11.949999809265137,2013-08-19 09:22:00,"342 11th St, New York City, NY 10001"
,Product,,,,Purchase Address
236876.0,Google Phone,1.0,600.0,2014-08-19 20:52:00,"646 14th St, Boston, MA 02215"
236877.0,Apple Airpods Headphones,1.0,150.0,2027-08-19 21:23:00,"133 Ridge St, Atlanta, GA 30301"
236878.0,ThinkPad Laptop,1.0,999.989990234375,2008-08-19 07:41:00,"35 Lincoln St, New York City, NY 10001"
236879.0,AA Batteries (4-pack),2.0,3.8399999141693115,2014-08-19 21:01:00,"284 West St, San Francisco, CA 94016"
236880.0,34in Ultrawide Monitor,1.0,379.989990234375,2010-08-19 14:46:00,"631 Highland St, Atlanta, GA 30301"
236881.0,AAA Batteries (4-pack),1.0,2.990000009536743,2005-08-19 22:54:00,"342 Lake St, New York City, NY 10001"
236882.0,Macbook Pro Laptop,1.0,1700.0,2009-08-19 14:05:00,"109 9th St, New York City, NY 10001"
236883.0,Apple Airpods Headphones,1.0,150.0,2027-08-19 19:45:00,"589 2nd St, Atlanta, GA 30301"
236884.0,AAA Batteries (4-pack),1.0,2.990000009536743,2013-08-19 05:10:00,"424 Meadow St, Portland, OR 97035"
236885.0,27in 4K Gaming Monitor,1.0,389.989990234375,2015-08-19 12:10:00,"835 Cedar St, Portland, OR 97035"
236885.0,USB-C Charging Cable,1.0,11.949999809265137,2015-08-19 12:10:00,"835 Cedar St, Portland, OR 97035"
236886.0,Bose SoundSport Headphones,1.0,99.98999786376953,2021-08-19 22:23:00,"310 Hill St, Los Angeles, CA 90001"
236887.0,27in 4K Gaming Monitor,1.0,389.989990234375,2031-08-19 10:20:00,"974 5th St, Los Angeles, CA 90001"
236888.0,Macbook Pro Laptop,1.0,1700.0,2001-08-19 16:57:00,"887 Meadow St, New York City, NY 10001"
236889.0,27in FHD Monitor,1.0,149.99000549316406,2021-08-19 21:06:00,"429 Sunset St, San Francisco, CA 94016"
236890.0,Lightning Charging Cable,1.0,14.949999809265137,2011-08-19 00:35:00,"475 Lincoln St, Seattle, WA 98101"
236891.0,Flatscreen TV,1.0,300.0,2007-08-19 13:41:00,"385 4th St, Portland, ME 04101"
236892.0,Lightning Charging Cable,1.0,14.949999809265137,2008-08-19 15:35:00,"651 Madison St, Atlanta, GA 30301"
236893.0,ThinkPad Laptop,1.0,999.989990234375,2007-08-19 19:37:00,"942 Madison St, San Francisco, CA 94016"
236894.0,USB-C Charging Cable,1.0,11.949999809265137,2003-08-19 21:55:00,"386 River St, Atlanta, GA 30301"
